87,79161486,MELLTORP / ADDE,Tables & desks,359.0,No old price,True,https://www.ikea.com/sa/en/p/melltorp-adde-table-and-4-chairs-white-black-s79161486/,No,"        Table and 4 chairs,          125 cm",Marcus Arvonen/Lisa Norinder,0.0,72.0,75.0
88,50363729,HÄLLAN,Cabinets & cupboards,275.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-cabinet-white-50363729/,No,"        Cabinet,          45x50 cm",Jon Karlsson,47.0,50.0,45.0
89,50434307,LUBBAN,Tables & desks,275.0,No old price,True,https://www.ikea.com/sa/en/p/lubban-trolley-table-with-storage-rattan-anthracite-50434307/,No,        Trolley table with storage,A Fredriksson/J Hultqvist/W Chong,0.0,66.0,50.0
90,29239505,NORDLI,Chests of drawers & drawer units,1540.0,"SR 1,925",True,https://www.ikea.com/sa/en/p/nordli-chest-of-8-drawers-white-s29239505/,Yes,"        Chest of 8 drawers,          160x99 cm",Ola Wihlborg,47.0,99.0,160.0
91,39261874,LÅNGFJÄLL,Chairs,795.0,No old price,True,https://www.ikea.com/sa/en/p/langfjaell-office-chair-with-armrests-gunnared-light-brown-pink-black-s39261874/,Yes,        Office chair with armrests,Eva Lilja Löwenhielm,68.0,0.0,68.0
92,30318163,IVAR,Bookcases & shelving units,35.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelf-pine-30318163/,No,"        Shelf,          83x30 cm",IKEA of Sweden,30.0,0.0,83.0
93,430019,HEMNES,Chests of drawers & drawer units,70.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-glass-top-transparent-00430019/,Yes,"        Glass top,          54x38 cm",IKEA of Sweden,0.0,0.0,38.0
94,20278167,KALLAX,Bookcases & shelving units,50.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-insert-with-door-white-20278167/,Yes,"        Insert with door,          33x33 cm",Tord Björklund,37.0,33.0,33.0
95,30428982,NORRÅKER,Café furniture,596.0,SR 745,True,https://www.ikea.com/sa/en/p/norraker-table-birch-30428982/,No,"        Table,          125x74 cm",J Karlsson/N Karlsson,0.0,74.0,74.0
96,40466285,TROFAST,Children's furniture,10.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-box-green-40466285/,No,"        Storage box,          42x30x10 cm",404.662.85 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30.0,10.0,42.0
