,item_id,name,category,link,price
958,20409936,KALLAX,Bookcases & shelving units,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-20409936/,SR749
959,20151837,LÄCKÖ,Bookcases & shelving units,https://www.ikea.com/sa/en/p/laeckoe-shelving-unit-outdoor-grey-20151837/,SR345
960,20446095,BINGSTA,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/bingsta-armchair-vissle-dark-grey-kabusa-dark-grey-20446095/,SR845
961,70533518,EKENÄSET,Sofas,https://www.ikea.com/sa/en/p/ekenaeset-3-seat-sofa-kelinge-grey-turquoise-70533518/,"SR2,195"
962,90512807,VASSHOLMEN,Outdoor furniture,https://www.ikea.com/sa/en/p/vassholmen-chair-in-outdoor-red-white-90512807/,SR375
963,30458714,IDANÄS,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/idanaes-chest-of-6-drawers-dark-brown-stained-30458714/,"SR1,995"
964,349849,NORDLI,Beds,https://www.ikea.com/sa/en/p/nordli-bed-frame-with-storage-white-00349849/,"SR2,345"
965,30280004,SKRUVSTA,Chairs,https://www.ikea.com/sa/en/p/skruvsta-swivel-chair-vissle-grey-30280004/,SR745
966,70303428,VITTSJÖ,TV & media furniture,https://www.ikea.com/sa/en/p/vittsjoe-tv-bench-black-brown-glass-70303428/,SR299
967,90383457,NORDLI,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/nordli-modular-chest-of-2-drawers-white-90383457/,SR475
968,40280843,NORRARYD,Dining furniture,https://www.ikea.com/sa/en/p/norraryd-chair-black-40280843/,SR399
969,90253535,AGAM,Dining furniture,https://www.ikea.com/sa/en/p/agam-junior-chair-white-90253535/,SR279
970,90562246,LISTERBY,Tables & desks,https://www.ikea.com/sa/en/p/listerby-coffee-table-dark-brown-beech-veneer-90562246/,SR799
971,60245721,HEMNES,Tables & desks,https://www.ikea.com/sa/en/p/hemnes-desk-black-brown-60245721/,"SR1,995"
972,20508842,SKRUVBY,Cabinets & cupboards,https://www.ikea.com/sa/en/p/skruvby-cabinet-with-glass-doors-white-20508842/,SR645
973,40244751,MICKE,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/micke-drawer-unit-with-drop-file-storage-black-brown-40244751/,SR395
974,80509320,SUNDSÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/sundsoe-chair-outdoor-green-80509320/,SR175
975,20387642,HOLMSUND,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/holmsund-cover-for-corner-sofa-bed-orrsta-light-blue-20387642/,SR745
976,30559732,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-blue-30559732/,SR425
977,50348871,KIVIK,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/kivik-cover-three-seat-sofa-hillared-beige-50348871/,SR995
978,30383479,NORDLI,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/nordli-top-and-plinth-white-30383479/,SR425
979,547340,HYLTARP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/hyltarp-cover-f-3-seat-sofa-w-ch-lng-right-kilanda-pale-blue-00547340/,SR795
980,50494075,SUNDVIK,Nursery furniture,https://www.ikea.com/sa/en/p/sundvik-cot-grey-50494075/,SR995
981,30420660,BONDHOLMEN,Outdoor furniture,https://www.ikea.com/sa/en/p/bondholmen-armchair-outdoor-grey-30420660/,SR655
982,20343912,PUDDA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/pudda-basket-20343912/,SR65
983,10385950,KOPPANG,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/koppang-chest-of-3-drawers-white-10385950/,SR545
984,50463502,SAKARIAS,Dining furniture,https://www.ikea.com/sa/en/p/sakarias-stool-cover-sporda-dark-grey-50463502/,SR60
985,10391324,TYSSEDAL,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/tyssedal-chest-of-4-drawers-white-10391324/,"SR1,495"
986,70339291,FJÄLLBO,Bookcases & shelving units,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70339291/,SR599
987,50330951,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-frame-white-50330951/,SR400
988,30454481,SÖDERHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/soederhamn-cover-for-3-seat-section-viarp-beige-brown-30454481/,SR995
989,50512593,HÖGSTEN,Outdoor furniture,https://www.ikea.com/sa/en/p/hoegsten-2-seat-sofa-outdoor-white-50512593/,SR995
990,20209862,HÖGSTEN,Outdoor furniture,https://www.ikea.com/sa/en/p/hoegsten-chair-with-armrests-outdoor-white-20209862/,SR525
991,20300432,STRANDMON,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/strandmon-footstool-skiftebo-yellow-20300432/,SR345
992,438553,MUREN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/muren-recliner-remmarn-light-grey-00438553/,"SR1,745"
993,50494626,STRANDMON,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/strandmon-footstool-grann-bomstad-dark-brown-50494626/,SR745
994,70489290,TONSTAD,Bookcases & shelving units,https://www.ikea.com/sa/en/p/tonstad-shelving-unit-brown-stained-oak-veneer-70489290/,"SR1,095"
995,40519062,SÖDERHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/soederhamn-cover-for-chaise-longue-gransel-natural-40519062/,SR695
996,20565205,EKTORP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/ektorp-cover-for-3-seat-sofa-hakebo-dark-grey-20565205/,SR345
997,70299879,BESTÅ,TV & media furniture,https://www.ikea.com/sa/en/p/besta-tv-bench-white-70299879/,SR845
998,10458767,IDANÄS,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/idanaes-chest-of-4-drawers-white-10458767/,"SR1,445"
999,510308,NÄMMARÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/naemmaroe-table-outdoor-light-brown-stained-00510308/,SR319
1000,40383474,NORDLI,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/nordli-top-and-plinth-white-40383474/,SR350
1001,60496045,IDANÄS,Tables & desks,https://www.ikea.com/sa/en/p/idanaes-side-table-dark-brown-stained-60496045/,SR499
1002,10438557,MUREN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/muren-recliner-remmarn-dark-grey-10438557/,"SR1,745"
1003,70508934,JÄTTESTA,TV & media furniture,https://www.ikea.com/sa/en/p/jaettesta-tv-bench-black-70508934/,SR795
1004,90479737,LYCKSELE,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/lycksele-cover-for-2-seat-sofa-bed-knisa-light-grey-90479737/,SR345
1005,10487816,EKENABBEN,Bookcases & shelving units,https://www.ikea.com/sa/en/p/ekenabben-open-shelving-unit-aspen-white-10487816/,SR239
1006,40528981,JÄTTEBO,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/jaettebo-cover-1-5-seat-module-with-storage-samsala-dark-yellow-green-40528981/,SR295
1007,50414192,TOMMARYD,Dining furniture,https://www.ikea.com/sa/en/p/tommaryd-underframe-anthracite-50414192/,SR400
1008,50339292,FJÄLLBO,Bookcases & shelving units,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-50339292/,SR499
1009,70486201,BERGMUND,Dining furniture,https://www.ikea.com/sa/en/p/bergmund-chair-cover-orrsta-light-grey-70486201/,SR60
1010,10516121,DANDERYD,Dining furniture,https://www.ikea.com/sa/en/p/danderyd-drop-leaf-table-oak-veneer-white-10516121/,"SR1,199"
1011,90467838,BJÖRKÅSEN,Tables & desks,https://www.ikea.com/sa/en/p/bjoerkasen-laptop-stand-beige-90467838/,SR129
1012,90487879,IDANÄS,"Sideboards, buffets & console tables",https://www.ikea.com/sa/en/p/idanaes-console-table-white-90487879/,SR699
1013,30449748,ANTILOP,Nursery furniture,https://www.ikea.com/sa/en/p/antilop-supporting-cushion-white-30449748/,SR30
1014,40334558,EKET,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/eket-cabinet-dark-grey-40334558/,SR125
1015,90213078,MICKE,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/micke-drawer-unit-on-castors-white-90213078/,SR399
1016,10330948,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-frame-white-10330948/,SR275
1017,485224,RIDSPÖ,Tables & desks,https://www.ikea.com/sa/en/p/ridspoe-desk-oak-00485224/,"SR1,995"
1018,10489410,OLAUS,Bookcases & shelving units,https://www.ikea.com/sa/en/p/olaus-shelving-unit-grey-green-10489410/,SR245
1019,10251451,IKEA PS,Dining furniture,https://www.ikea.com/sa/en/p/ikea-ps-cabinet-white-10251451/,SR595
1020,40450425,GISTAD,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/gistad-recliner-bomstad-black-40450425/,"SR1,245"
1021,80507627,UTESPELARE,Gaming furniture,https://www.ikea.com/sa/en/p/utespelare-gaming-desk-black-80507627/,SR845
1022,497199,BACKSÄLEN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/backsaelen-cover-for-3-seat-sofa-blekinge-white-00497199/,SR745
1023,30383484,NORDLI,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/nordli-top-and-plinth-white-30383484/,SR300
1024,20393662,KULLEN,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/kullen-chest-of-5-drawers-white-20393662/,SR395
1025,10492672,KLEPPSTAD,Beds,https://www.ikea.com/sa/en/p/kleppstad-bed-frame-white-vissle-beige-10492672/,SR725
1026,50512277,DUVHOLMEN,Outdoor furniture,https://www.ikea.com/sa/en/p/duvholmen-inner-cushion-for-sun-lounger-pad-50512277/,SR190
1027,60275812,KALLAX,Bookcases & shelving units,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-60275812/,SR199
1028,10493638,FREDVANG,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/fredvang-underbed-storage-bedside-table-white-10493638/,SR275
1029,90472175,GRÖNLID,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/groenlid-cover-for-corner-section-ljungen-light-red-90472175/,SR400
1030,50424596,SOLLERÖN,Outdoor furniture,https://www.ikea.com/sa/en/p/solleroen-one-seat-section-outdoor-dark-grey-50424596/,SR595
1031,70301542,KALLAX,Room dividers,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-70301542/,"SR1,249"
1032,80340048,EKET,Cabinets & cupboards,https://www.ikea.com/sa/en/p/eket-suspension-rail-80340048/,SR35
1033,10518993,SÖDERHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/soederhamn-cover-for-chaise-longue-fridtuna-dark-grey-10518993/,SR695
1034,80270125,LÖVBACKEN,Tables & desks,https://www.ikea.com/sa/en/p/loevbacken-side-table-medium-brown-80270125/,SR449
1035,423721,KALLAX,Bookcases & shelving units,https://www.ikea.com/sa/en/p/kallax-insert-with-mirror-door-00423721/,SR160
1036,20415046,HAUGA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/hauga-high-cabinet-with-2-doors-white-20415046/,SR945
1037,90404879,FRANKLIN,Bar furniture,https://www.ikea.com/sa/en/p/franklin-bar-stool-with-backrest-foldable-white-white-90404879/,SR199
1038,40466285,TROFAST,Nursery furniture,https://www.ikea.com/sa/en/p/trofast-storage-box-green-40466285/,SR15
1039,90371765,HEMNES,Bookcases & shelving units,https://www.ikea.com/sa/en/p/hemnes-bookcase-white-stain-90371765/,"SR1,249"
1040,20238223,VARDÖ,Beds,https://www.ikea.com/sa/en/p/vardoe-bed-storage-box-black-20238223/,SR225
1041,10203610,MALM,Tables & desks,https://www.ikea.com/sa/en/p/malm-dressing-table-white-10203610/,SR549
1042,90349326,HEMNES,Beds,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-white-90349326/,"SR2,495"
1043,428974,NORRÅKER,Dining furniture,https://www.ikea.com/sa/en/p/norraker-stool-birch-00428974/,SR189
1044,90435324,TOSSBERG,Dining furniture,https://www.ikea.com/sa/en/p/tossberg-chair-metal-black-grey-90435324/,SR649
1045,10498424,GLADSTAD,Beds,https://www.ikea.com/sa/en/p/gladstad-upholstered-bed-storage-box-kabusa-light-grey-10498424/,SR450
1046,486233,BERGMUND,Dining furniture,https://www.ikea.com/sa/en/p/bergmund-chair-cover-medium-long-nolhaga-grey-beige-00486233/,SR110
1047,50416030,RÖNNINGE,Dining furniture,https://www.ikea.com/sa/en/p/roenninge-extendable-table-birch-50416030/,"SR1,799"
1048,90365137,GALANT,Cabinets & cupboards,https://www.ikea.com/sa/en/p/galant-cabinet-with-doors-white-stained-oak-veneer-90365137/,"SR1,395"
1049,496171,VIMLE,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vimle-cover-for-footstool-with-storage-hallarp-beige-00496171/,SR245
1050,90305803,VITTSJÖ,Bookcases & shelving units,https://www.ikea.com/sa/en/p/vittsjoe-shelving-unit-black-brown-glass-90305803/,SR299
1051,309235,KULLEN,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/kullen-chest-of-6-drawers-black-brown-00309235/,SR425
1052,392041,BRIMNES,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/brimnes-chest-of-3-drawers-white-frosted-glass-00392041/,SR475
1053,10421665,NORDMELA,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/nordmela-chest-of-4-drawers-black-blue-10421665/,SR995
1054,75305709,RAST,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/rast-chest-of-3-drawers-pine-75305709/,SR259
1055,80308393,RÅSKOG,Dining furniture,https://www.ikea.com/sa/en/p/raskog-stool-beige-80308393/,SR99
1056,484955,REMSTA,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/remsta-armchair-djuparp-dark-green-blue-00484955/,SR945
1057,10278304,BEKANT,Tables & desks,https://www.ikea.com/sa/en/p/bekant-underframe-sit-stand-crnr-table-el-black-10278304/,"SR2,850"
1058,40399903,KROKSHULT,Bookcases & shelving units,https://www.ikea.com/sa/en/p/krokshult-bracket-anthracite-40399903/,SR30
1059,30472499,DUNDRA,Tables & desks,https://www.ikea.com/sa/en/p/dundra-activity-table-with-storage-white-grey-30472499/,SR745
1060,70439728,LIATORP,Dining furniture,https://www.ikea.com/sa/en/p/liatorp-sideboard-white-70439728/,"SR1,995"
1061,80418056,POÄNG,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-frame-birch-veneer-80418056/,SR185
1062,80466556,LANESUND,Cabinets & cupboards,https://www.ikea.com/sa/en/p/lanesund-glass-door-cabinet-grey-brown-80466556/,"SR2,995"
1063,70518985,SÖDERHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/soederhamn-cover-for-3-seat-section-fridtuna-dark-grey-70518985/,SR795
1064,70290459,BRIMNES,Tables & desks,https://www.ikea.com/sa/en/p/brimnes-dressing-table-white-70290459/,SR495
1065,50519518,KIVIK,Sofas,https://www.ikea.com/sa/en/p/kivik-2-seat-sofa-grann-bomstad-black-50519518/,"SR4,995"
1066,20556239,EKET,Bookcases & shelving units,https://www.ikea.com/sa/en/p/eket-cabinet-pale-yellow-20556239/,SR135
1067,50496649,RÅSKOG,Trolleys,https://www.ikea.com/sa/en/p/raskog-trolley-yellow-50496649/,SR199
1068,50427533,SVENSHULT,Bookcases & shelving units,https://www.ikea.com/sa/en/p/svenshult-wall-shelf-gold-colour-50427533/,SR79
1069,349444,TINGBY,Tables & desks,https://www.ikea.com/sa/en/p/tingby-side-table-on-castors-grey-00349444/,SR249
1070,70404804,MALM,Beds,https://www.ikea.com/sa/en/p/malm-ottoman-bed-black-brown-70404804/,"SR2,495"
1071,40423578,VEDBO,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vedbo-armchair-gunnared-light-brown-pink-40423578/,"SR1,095"
1072,30507465,RÖNNINGE,Dining furniture,https://www.ikea.com/sa/en/p/roenninge-extendable-table-birch-30507465/,"SR1,199"
1073,50165079,BLÅMES,Nursery furniture,https://www.ikea.com/sa/en/p/blames-highchair-with-tray-black-50165079/,SR495
1074,50419972,JONAXEL,Bookcases & shelving units,https://www.ikea.com/sa/en/p/jonaxel-shelving-unit-white-50419972/,SR250
1075,10454236,BINGSTA,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/bingsta-high-back-armchair-vissle-dark-grey-kabusa-dark-grey-10454236/,SR945
1076,483239,VIHALS,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/vihals-chest-of-4-drawers-white-anchor-unlock-function-00483239/,SR795
1077,70340567,GRÄLVIKEN,Beds,https://www.ikea.com/sa/en/p/graelviken-3-seat-sofa-bed-grey-70340567/,"SR2,995"
1078,80332114,EKET,Cabinets & cupboards,https://www.ikea.com/sa/en/p/eket-cabinet-with-door-white-80332114/,SR165
1079,50474770,ELLOVEN,Tables & desks,https://www.ikea.com/sa/en/p/elloven-monitor-stand-with-drawer-white-50474770/,SR139
1080,80424967,HAUGA,Wardrobes,https://www.ikea.com/sa/en/p/hauga-open-wardrobe-with-3-drawers-grey-80424967/,SR995
1081,20295925,TINGBY,Tables & desks,https://www.ikea.com/sa/en/p/tingby-side-table-on-castors-white-20295925/,SR299
1082,70392542,STRANDMON,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/strandmon-childrens-armchair-vissle-grey-70392542/,SR695
1083,510855,EKET,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/eket-cabinet-light-green-00510855/,SR119
1084,70292321,TOSTERÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/tosteroe-cover-for-sun-lounger-black-70292321/,SR135
1085,10475366,SKYDRAG,Wardrobes,https://www.ikea.com/sa/en/p/skydrag-led-wrktp-ward-lghtng-strp-w-sensor-dimmable-white-10475366/,SR129
1086,60510305,NÄMMARÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/naemmaroe-backrest-for-modular-sofa-outdoor-light-brown-stained-60510305/,SR100
1087,70286645,KALLAX,Bookcases & shelving units,https://www.ikea.com/sa/en/p/kallax-insert-with-2-drawers-white-70286645/,SR129
1088,40455649,BINGSTA,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/bingsta-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455649/,SR845
1089,60510310,NÄMMARÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/naemmaroe-bench-outdoor-light-brown-stained-60510310/,SR295
1090,90354327,HAMMARN,Beds,https://www.ikea.com/sa/en/p/hammarn-sofa-bed-knisa-dark-grey-black-90354327/,SR645
1091,90454497,SÖDERHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/soederhamn-cover-for-1-seat-section-viarp-beige-brown-90454497/,SR595
1092,474070,BESTÅ,TV & media furniture,https://www.ikea.com/sa/en/p/besta-tv-bench-white-00474070/,SR700
1093,70246089,JANINGE,Dining furniture,https://www.ikea.com/sa/en/p/janinge-bar-stool-white-70246089/,SR699
1094,80487813,EKENABBEN,Bookcases & shelving units,https://www.ikea.com/sa/en/p/ekenabben-open-shelving-unit-aspen-white-80487813/,SR349
1095,90507603,HUVUDSPELARE,Gaming furniture,https://www.ikea.com/sa/en/p/huvudspelare-gaming-chair-black-90507603/,SR399
1096,103343,MALM,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/malm-chest-of-2-drawers-black-brown-00103343/,SR279
1097,40456922,HAUGA,Wardrobes,https://www.ikea.com/sa/en/p/hauga-open-wardrobe-with-3-drawers-white-40456922/,SR995
1098,40530074,TROFAST,Nursery furniture,https://www.ikea.com/sa/en/p/trofast-mesh-storage-box-grey-blue-40530074/,SR35
1099,70407360,BJÖRKSNÄS,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/bjoerksnaes-bedside-table-birch-70407360/,SR545
1100,90506750,KLACKENÄS,Dining furniture,https://www.ikea.com/sa/en/p/klackenaes-sideboard-black-oak-veneer-brown-stained-90506750/,"SR1,795"
1101,60416925,KYRRE,Dining furniture,https://www.ikea.com/sa/en/p/kyrre-stool-birch-60416925/,SR89
1102,20529482,PINNTORP,Dining furniture,https://www.ikea.com/sa/en/p/pinntorp-chair-light-brown-stained-katorp-natural-20529482/,SR345
1103,40454485,SÖDERHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/soederhamn-cover-for-armrest-viarp-beige-brown-40454485/,SR120
1104,50300666,BRIMNES,Cabinets & cupboards,https://www.ikea.com/sa/en/p/brimnes-cabinet-with-doors-glass-white-50300666/,SR599
1105,10458710,IDANÄS,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/idanaes-chest-of-6-drawers-white-10458710/,"SR2,149"
1106,50214678,VITTSJÖ,Bookcases & shelving units,https://www.ikea.com/sa/en/p/vittsjoe-shelving-unit-black-brown-glass-50214678/,SR299
1107,70299959,TYSSEDAL,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/tyssedal-bedside-table-white-70299959/,SR495
1108,90515108,HAVBERG,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/havberg-swivel-armchair-grann-bomstad-black-90515108/,"SR1,945"
1109,70239710,STOCKHOLM,Tables & desks,https://www.ikea.com/sa/en/p/stockholm-coffee-table-walnut-veneer-70239710/,"SR1,495"
1110,293772,MÖCKELBY,Dining furniture,https://www.ikea.com/sa/en/p/moeckelby-table-oak-00293772/,"SR3,795"
1111,10452303,HEMNES,TV & media furniture,https://www.ikea.com/sa/en/p/hemnes-tv-bench-black-brown-light-brown-10452303/,"SR1,395"
1112,60434825,RUDSTA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/rudsta-glass-door-cabinet-anthracite-60434825/,SR545
1113,80244749,MICKE,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/micke-drawer-unit-on-castors-black-brown-80244749/,SR399
1114,50450236,VOXLÖV,Dining furniture,https://www.ikea.com/sa/en/p/voxloev-chair-light-bamboo-50450236/,SR425
1115,30528991,JÄTTEBO,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/jaettebo-cover-chaise-longue-module-right-samsala-dark-yellow-green-30528991/,SR295
1116,50514163,IDANÄS,Tables & desks,https://www.ikea.com/sa/en/p/idanaes-add-on-unit-desk-white-50514163/,SR300
1117,20396646,HEMNES,Cabinets & cupboards,https://www.ikea.com/sa/en/p/hemnes-high-cabinet-with-glass-door-white-20396646/,SR795
1118,60416138,LANEBERG,Dining furniture,https://www.ikea.com/sa/en/p/laneberg-extendable-table-white-60416138/,SR925
1119,50450137,RUDSTA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/rudsta-glass-door-cabinet-anthracite-50450137/,SR645
1120,20396260,GRÖNLID,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/groenlid-cover-for-corner-section-inseros-white-20396260/,SR245
1121,70404875,FRANKLIN,Bar furniture,https://www.ikea.com/sa/en/p/franklin-bar-stool-with-backrest-foldable-white-white-70404875/,SR179
1122,497378,RODULF,Tables & desks,https://www.ikea.com/sa/en/p/rodulf-underframe-sit-stand-f-table-top-white-00497378/,"SR1,545"
1123,60330955,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-frame-white-60330955/,SR325
1124,50494363,HELMER,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/helmer-drawer-unit-on-castors-dark-grey-light-grey-50494363/,SR265
1125,80483283,VIHALS,Bookcases & shelving units,https://www.ikea.com/sa/en/p/vihals-shelving-unit-with-6-shelves-white-80483283/,SR695
1126,30475365,SKYDRAG,Wardrobes,https://www.ikea.com/sa/en/p/skydrag-led-wrktp-ward-lghtng-strp-w-sensor-dimmable-white-30475365/,SR89
1127,20568727,DANDERYD,Dining furniture,https://www.ikea.com/sa/en/p/danderyd-dining-table-black-20568727/,SR699
1128,80417636,YNGVAR,Dining furniture,https://www.ikea.com/sa/en/p/yngvar-chair-anthracite-80417636/,SR549
1129,80251513,GÅRÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/garoe-hammock-stand-outdoor-grey-80251513/,SR480
1130,40458898,IDANÄS,Beds,https://www.ikea.com/sa/en/p/idanaes-bed-frame-white-40458898/,"SR1,495"
1131,360139,KALLAX,Bookcases & shelving units,https://www.ikea.com/sa/en/p/kallax-shelving-unit-walnut-effect-light-grey-00360139/,SR249
1132,50522342,BLECKBERGET,Chairs,https://www.ikea.com/sa/en/p/bleckberget-swivel-chair-idekulla-light-green-50522342/,SR379
1133,30472239,EKTORP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/ektorp-cover-for-armchair-hallarp-grey-30472239/,SR600
1134,40358747,VILTO,Dining furniture,https://www.ikea.com/sa/en/p/vilto-step-stool-black-40358747/,SR125
1135,10532324,TOSTERÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/tosteroe-cover-for-outdoor-furniture-black-10532324/,SR90
1136,40512466,IVAR,Cabinets & cupboards,https://www.ikea.com/sa/en/p/ivar-folding-table-pine-40512466/,SR475
1137,30503392,IKEA PS,"Sideboards, buffets & console tables",https://www.ikea.com/sa/en/p/ikea-ps-cabinet-light-grey-green-30503392/,SR499
1138,50346985,LANGUR,Dining furniture,https://www.ikea.com/sa/en/p/langur-padded-seat-cover-for-junior-chair-grey-50346985/,SR49
1139,60507138,KYRRE,Dining furniture,https://www.ikea.com/sa/en/p/kyrre-stool-green-60507138/,SR89
1140,70323351,BILLY,Bookcases & shelving units,https://www.ikea.com/sa/en/p/billy-bookcase-brown-ash-veneer-70323351/,SR359
1141,50511763,SAKARIAS,Dining furniture,https://www.ikea.com/sa/en/p/sakarias-cover-for-chair-with-armrests-kvillsfors-50511763/,SR149
1142,30330971,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-frame-white-30330971/,SR300
1143,80472637,EKTORP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/ektorp-cover-for-3-seat-sofa-with-chaise-longue-hallarp-beige-80472637/,SR995
1144,10542498,HAVSTEN,Outdoor furniture,https://www.ikea.com/sa/en/p/havsten-2-seat-sofa-outdoor-beige-10542498/,"SR1,160"
1145,90547623,VRETSTORP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vretstorp-cover-for-3-seat-sofa-bed-karlshov-beige-multicolour-90547623/,SR795
1146,50211104,JOKKMOKK,Dining furniture,https://www.ikea.com/sa/en/p/jokkmokk-table-and-4-chairs-antique-stain-50211104/,SR799
1147,50360146,KALLAX,Room dividers,https://www.ikea.com/sa/en/p/kallax-shelving-unit-walnut-effect-light-grey-50360146/,"SR1,299"
1148,70498435,TULLSTORP,Cabinets & cupboards,https://www.ikea.com/sa/en/p/tullstorp-cabinet-grey-70498435/,SR495
1149,50486221,BERGMUND,Dining furniture,https://www.ikea.com/sa/en/p/bergmund-chair-cover-long-inseros-white-50486221/,SR160
1150,10436997,LOMMARP,Cabinets & cupboards,https://www.ikea.com/sa/en/p/lommarp-cabinet-light-beige-10436997/,"SR1,595"
1151,50565195,TROFAST,Nursery furniture,https://www.ikea.com/sa/en/p/trofast-frame-grey-50565195/,SR175
